"type","key","value","id","date","clockIn","clockOut","duration","notes"
"entry","","","bcf9d9e5-1d2d-418d-a1a6-444b9580eafc","Apr 16, 2025","2025-04-16T12:30:00.000Z","2025-04-16T20:15:00.000Z","07:45:00",""
"entry","","","2b05c8f8-a96f-4875-9c4a-d450c76e40d2","Apr 18, 2025","2025-04-18T12:30:00.000Z","2025-04-18T20:10:00.000Z","07:40:00",""
"entry","","","af1f7447-435b-416d-8f9b-cc6405ef2255","Apr 19, 2025","2025-04-19T12:15:00.000Z","2025-04-19T20:00:00.000Z","07:45:00",""
"entry","","","7c60e035-1930-4307-a2c8-ec3b165442a9","Apr 21, 2025","2025-04-21T12:00:00.000Z","2025-04-21T20:20:00.000Z","08:20:00",""
"entry","","","cecb9d5d-2cd5-4b0a-8ea3-2c6c3fc56757","Apr 22, 2025","2025-04-22T13:00:00.000Z","2025-04-22T21:55:00.000Z","08:55:00",""
"entry","","","9166de95-46ff-44fa-9760-d8ae4a964279","Apr 23, 2025","2025-04-23T12:30:00.000Z","2025-04-23T20:25:00.000Z","07:55:00",""
"entry","","","faae4701-d8b8-4d83-8eae-bc300b4772df","Apr 24, 2025","2025-04-24T12:30:00.000Z","2025-04-24T20:35:00.000Z","08:05:00",""
"entry","","","8938682d-2288-449a-88d2-bd4b4a848599","Apr 25, 2025","2025-04-25T12:30:00.000Z","2025-04-25T20:50:00.000Z","08:20:00",""
"entry","","","4a6b9c08-7d30-4902-b88d-69a86f0a3d2f","Apr 26, 2025","2025-04-26T12:00:00.000Z","2025-04-26T20:10:00.000Z","08:10:00",""
"entry","","","a82f89af-b03f-455d-b75d-7b2874e6efca","Apr 28, 2025","2025-04-28T12:15:00.000Z","2025-04-28T20:10:00.000Z","07:55:00",""
"entry","","","d1a694d9-c521-401b-b0cf-85b07077e59b","Apr 29, 2025","2025-04-29T12:30:00.000Z","2025-04-29T20:15:00.000Z","07:45:00",""
"entry","","","e891c362-8496-4463-8e2c-c1e5c809e162","Apr 30, 2025","2025-04-30T11:00:00.000Z","2025-04-30T19:00:00.000Z","08:00:00",""
"entry","","","45c954c3-5620-458d-b046-39126d6b67ec","May 1, 2025","2025-05-01T12:15:00.000Z","2025-05-01T21:15:00.000Z","09:00:00",""
"entry","","","70e53d81-3db7-4ea9-a58d-b76afd301f13","May 2, 2025","2025-05-02T13:30:00.000Z","2025-05-02T22:25:00.000Z","08:55:00",""
"entry","","","a7a4d18b-a714-4a5c-8b54-1a5dbbbaaf7b","May 3, 2025","2025-05-03T12:30:00.000Z","2025-05-03T20:25:00.000Z","07:55:00",""
"entry","","","505e4178-eb5e-4c55-a381-a709079fa448","May 4, 2025","2025-05-04T12:00:00.000Z","2025-05-04T19:10:00.000Z","07:10:00",""
"entry","","","d3804eb4-034b-48a8-8b56-0c7a20a6d5c3","May 5, 2025","2025-05-05T12:00:00.000Z","2025-05-05T19:40:00.000Z","07:40:00",""
"entry","","","16e27623-6f92-42b6-b6c4-d727c150cfc9","May 6, 2025","2025-05-06T12:00:00.000Z","2025-05-06T20:00:00.000Z","08:00:00",""
"entry","","","1234d2f8-90a3-4d38-89e4-69734ae630a6","May 7, 2025","2025-05-07T12:30:00.000Z","2025-05-07T20:30:00.000Z","08:00:00",""
"entry","","","25c285e2-6916-409e-a904-cf4e9837cd08","May 8, 2025","2025-05-08T12:15:00.000Z","2025-05-08T19:45:00.000Z","07:30:00",""
"entry","","","9b5a83ee-a075-47a7-a957-3c6945c14ae0","May 9, 2025","2025-05-09T12:00:00.000Z","2025-05-09T21:05:00.000Z","09:05:00",""
"entry","","","9ceb6c22-fc8d-4792-82cb-9af8f1a45936","May 10, 2025","2025-05-10T12:15:00.000Z","2025-05-10T20:10:00.000Z","07:55:00","Heavy parcels today"
"entry","","","d8bcfb19-da6d-4152-9903-1715cc94d5ed","May 12, 2025","2025-05-12T12:30:00.000Z","2025-05-12T22:55:00.000Z","10:25:00",""
"entry","","","c60de38b-62dd-4b1e-b3fa-ec3c85718814","May 13, 2025","2025-05-13T12:30:00.000Z","2025-05-13T20:55:00.000Z","08:25:00",""
"entry","","","ba6fb7e7-4f7a-4efb-98c7-b43c2383743c","May 14, 2025","2025-05-14T12:00:00.000Z","2025-05-14T21:25:00.000Z","09:25:00",""
"entry","","","795b6d82-ce18-4a54-82f9-c8a29b2c2e65","May 15, 2025","2025-05-15T12:00:00.000Z","2025-05-15T20:10:00.000Z","08:10:00",""
"entry","","","e35bc57c-019a-43a1-b846-efdec3543298","May 16, 2025","2025-05-16T12:00:00.000Z","2025-05-16T20:10:00.000Z","08:10:00",""
"entry","","","1ee8b335-bcc9-4233-aa64-6501ccbd5264","May 17, 2025","2025-05-17T12:00:00.000Z","2025-05-17T20:00:00.000Z","08:00:00",""
"entry","","","5826de19-c385-4028-ae1f-ae6574ec50fd","May 20, 2025","2025-05-20T12:15:00.000Z","2025-05-20T20:00:00.000Z","07:45:00",""
"entry","","","e45a4eb0-f56e-46df-9678-adde6d5782eb","May 21, 2025","2025-05-21T12:15:00.000Z","2025-05-21T20:45:00.000Z","08:30:00",""
"entry","","","1dcf3ed6-fef5-45c8-ba6b-1f91e77173d2","May 22, 2025","2025-05-22T12:30:00.000Z","2025-05-22T20:20:00.000Z","07:50:00",""
"entry","","","4585e542-0ad5-4b19-93d6-df13bf8638c1","May 23, 2025","2025-05-23T13:00:00.000Z","2025-05-23T21:10:00.000Z","08:10:00",""
"entry","","","f07f4848-e3b0-43f8-a120-22924e2ede89","May 24, 2025","2025-05-24T12:00:00.000Z","2025-05-24T19:35:00.000Z","07:35:00","Heavy parcels today"
"entry","","","2c8fff8d-dbef-4d88-ad98-61972f576952","May 26, 2025","2025-05-26T12:00:00.000Z","2025-05-26T20:00:00.000Z","08:00:00",""
"entry","","","487a6fbe-d0ca-4027-b34d-349321886fe6","May 27, 2025","2025-05-27T12:00:00.000Z","2025-05-27T20:15:00.000Z","08:15:00",""
"entry","","","be4b67b5-1db3-4564-9892-b3b55514f2b2","May 28, 2025","2025-05-28T12:30:00.000Z","2025-05-28T20:15:00.000Z","07:45:00",""
"entry","","","82acd953-3ae4-4982-9978-5f4adf8a6c83","May 30, 2025","2025-05-30T12:00:00.000Z","2025-05-30T20:35:00.000Z","08:35:00",""
"entry","","","1b181e90-646d-4b1c-97ea-3a18ab708dd6","May 31, 2025","2025-05-31T12:00:00.000Z","2025-05-31T20:00:00.000Z","08:00:00",""
"entry","","","db2961c0-f45a-4fb2-92bc-080a19088192","Jun 2, 2025","2025-06-02T12:30:00.000Z","2025-06-02T21:25:00.000Z","08:55:00",""
"entry","","","077eb14b-bb99-49b9-abf3-cd3033062d52","Jun 3, 2025","2025-06-03T12:00:00.000Z","2025-06-03T20:45:00.000Z","08:45:00",""
"entry","","","b903d5fc-74fd-4798-97ae-b55193914270","Jun 4, 2025","2025-06-04T12:00:00.000Z","2025-06-04T19:30:00.000Z","07:30:00",""
"entry","","","d73754fe-3fc4-4d92-9028-5928214d9b80","Jun 5, 2025","2025-06-05T12:30:00.000Z","2025-06-05T20:45:00.000Z","08:15:00",""
"entry","","","713fa56d-2148-434a-9b43-b3ac09c30863","Jun 6, 2025","2025-06-06T12:15:00.000Z","2025-06-06T19:55:00.000Z","07:40:00",""
"entry","","","563210f2-8388-4976-a219-0ae01e3de31c","Jun 7, 2025","2025-06-07T12:00:00.000Z","2025-06-07T20:45:00.000Z","08:45:00",""
"entry","","","30556bc8-4fef-4c56-8fe3-96a414c6aad3","Jun 9, 2025","2025-06-09T12:30:00.000Z","2025-06-09T20:05:00.000Z","07:35:00",""
"entry","","","71d18fee-bb61-4575-b611-828a6e59d70f","Jun 10, 2025","2025-06-10T12:15:00.000Z","2025-06-10T19:55:00.000Z","07:40:00","Training new CCA"
"entry","","","f65b8363-f519-493a-beda-4196128b0217","Jun 11, 2025","2025-06-11T12:30:00.000Z","2025-06-11T21:40:00.000Z","09:10:00",""
"entry","","","774963d9-af64-441a-8147-e1cb355fc28b","Jun 12, 2025","2025-06-12T12:30:00.000Z","2025-06-12T22:05:00.000Z","09:35:00",""
"entry","","","8742cacd-0f76-4f2e-ba55-c30e22edb613","Jun 14, 2025","2025-06-14T12:30:00.000Z","2025-06-14T20:15:00.000Z","07:45:00",""
"entry","","","9dcbff4c-2fd4-436e-a7c1-a692c6d3d344","Jun 16, 2025","2025-06-16T13:30:00.000Z","2025-06-16T21:20:00.000Z","07:50:00",""
"entry","","","271ab5b6-5445-4035-adb7-dac798c4036f","Jun 17, 2025","2025-06-17T12:00:00.000Z","2025-06-17T21:35:00.000Z","09:35:00",""
"entry","","","c33d1926-4753-4e89-bdc8-b2fd28dfd77e","Jun 18, 2025","2025-06-18T11:00:00.000Z","2025-06-18T18:45:00.000Z","07:45:00",""
"entry","","","886d76f3-e3bc-402d-97a3-421d2d4ad825","Jun 20, 2025","2025-06-20T12:00:00.000Z","2025-06-20T19:45:00.000Z","07:45:00",""
"entry","","","6f7ec559-620d-4afb-9ad6-f1176266a4a0","Jun 21, 2025","2025-06-21T12:00:00.000Z","2025-06-21T20:00:00.000Z","08:00:00",""
"entry","","","d161534e-6078-454c-a89d-53b03a5736a7","Jun 22, 2025","2025-06-22T13:15:00.000Z","2025-06-22T19:40:00.000Z","06:25:00",""
"entry","","","1674daa3-820f-4b40-aab9-de5a9f2f0d8a","Jun 23, 2025","2025-06-23T12:30:00.000Z","2025-06-23T20:35:00.000Z","08:05:00",""
"entry","","","9394d8c3-4f1e-4586-94da-8899fd8ab155","Jun 24, 2025","2025-06-24T12:00:00.000Z","2025-06-24T20:35:00.000Z","08:35:00",""
"entry","","","a4b632c8-d8df-443e-bb6b-818c5ac435bf","Jun 25, 2025","2025-06-25T11:30:00.000Z","2025-06-25T19:00:00.000Z","07:30:00",""
"entry","","","19969401-ee3b-4df2-b8a7-2c2a09a126f5","Jun 26, 2025","2025-06-26T13:00:00.000Z","2025-06-26T21:45:00.000Z","08:45:00",""
"entry","","","bb0e3869-50bf-4c49-81a1-ad07a4a8aa6d","Jun 27, 2025","2025-06-27T13:15:00.000Z","2025-06-27T21:20:00.000Z","08:05:00",""
"entry","","","06a133c0-5cc3-415d-8017-3df205b826c5","Jun 28, 2025","2025-06-28T12:00:00.000Z","2025-06-28T20:05:00.000Z","08:05:00",""
"entry","","","508157ce-f3aa-46dd-9b8b-47692d667156","Jun 30, 2025","2025-06-30T12:30:00.000Z","2025-06-30T21:10:00.000Z","08:40:00",""
"entry","","","5a29682d-a89f-448c-8ce2-9cfd198c2a98","Jul 1, 2025","2025-07-01T12:00:00.000Z","2025-07-01T19:40:00.000Z","07:40:00",""
"entry","","","d9229878-3ffc-4fb9-98be-6ccf73efebe2","Jul 2, 2025","2025-07-02T12:00:00.000Z","2025-07-02T19:40:00.000Z","07:40:00",""
"entry","","","c28c721c-ea7a-49f1-81a4-7be6050bf585","Jul 3, 2025","2025-07-03T12:00:00.000Z","2025-07-03T19:40:00.000Z","07:40:00",""
"entry","","","417c6ca9-81ba-4072-9b1a-89a4c23ec7ea","Jul 5, 2025","2025-07-05T13:00:00.000Z","2025-07-05T20:55:00.000Z","07:55:00",""
"entry","","","cdf3bcca-7ebb-4faa-9beb-527c10c3387b","Jul 7, 2025","2025-07-07T12:00:00.000Z","2025-07-07T21:05:00.000Z","09:05:00",""
"entry","","","03fe1ded-847f-4568-bdcd-5f432a277c19","Jul 8, 2025","2025-07-08T12:15:00.000Z","2025-07-08T20:40:00.000Z","08:25:00",""
"entry","","","54a932e2-4e8f-42da-b819-e1f716c60cab","Jul 9, 2025","2025-07-09T13:30:00.000Z","2025-07-09T21:15:00.000Z","07:45:00",""
"entry","","","7e43d312-bfc3-4968-9bc3-9a97c547ce4b","Jul 10, 2025","2025-07-10T13:00:00.000Z","2025-07-10T21:00:00.000Z","08:00:00",""
"entry","","","9fef3e28-736c-4e85-a6dc-1cfb2ca7ae46","Jul 11, 2025","2025-07-11T12:30:00.000Z","2025-07-11T20:35:00.000Z","08:05:00",""
"entry","","","dffaa3d3-4b9e-459f-9692-87015f193132","Jul 12, 2025","2025-07-12T12:00:00.000Z","2025-07-12T19:50:00.000Z","07:50:00",""
"entry","","","a4e7ff76-48e0-4d85-8cb5-c266bf252a17","Jul 14, 2025","2025-07-14T12:30:00.000Z","2025-07-14T20:55:00.000Z","08:25:00",""
"entry","","","850b681c-cd0b-44a5-ad19-bef71dda34d0","Jul 15, 2025","2025-07-15T12:15:00.000Z","2025-07-15T20:55:00.000Z","08:40:00",""
"entry","","","29d7b921-cd36-429e-bbde-cafc19b7f579","Jul 16, 2025","2025-07-16T12:00:00.000Z","2025-07-16T21:45:00.000Z","09:45:00",""
"entry","","","579cbffa-8ff5-42f7-a830-549b8d06b62d","Jul 17, 2025","2025-07-17T12:15:00.000Z","2025-07-17T20:35:00.000Z","08:20:00",""
"entry","","","2f767f41-af1f-4f91-b9c4-be327cd7b095","Jul 18, 2025","2025-07-18T12:00:00.000Z","2025-07-18T20:50:00.000Z","08:50:00",""
"entry","","","ef3e68fb-a123-4454-86b9-d8a9b35aa3e7","Jul 19, 2025","2025-07-19T12:00:00.000Z","2025-07-19T20:45:00.000Z","08:45:00",""
"entry","","","27998719-b097-411e-a093-e563175acc42","Jul 21, 2025","2025-07-21T12:00:00.000Z","2025-07-21T21:10:00.000Z","09:10:00",""
"entry","","","b41356cd-78af-4a27-b8c1-b54d056cbb26","Jul 22, 2025","2025-07-22T12:00:00.000Z","2025-07-22T20:10:00.000Z","08:10:00",""
"entry","","","b38ee377-6d6b-4129-b8f5-f65392c6b429","Jul 23, 2025","2025-07-23T12:30:00.000Z","2025-07-23T20:50:00.000Z","08:20:00",""
"entry","","","acea806c-b857-49b2-8b9d-7b313f2db440","Jul 24, 2025","2025-07-24T12:15:00.000Z","2025-07-24T19:55:00.000Z","07:40:00",""
"entry","","","2f3b4516-e9ce-4c25-a0e0-668fa76267e4","Jul 25, 2025","2025-07-25T12:00:00.000Z","2025-07-25T20:00:00.000Z","08:00:00",""
"entry","","","8047de1d-3414-4ecd-8344-c473bb3f8496","Jul 26, 2025","2025-07-26T12:30:00.000Z","2025-07-26T22:10:00.000Z","09:40:00",""
"entry","","","53b25061-68d1-4f0e-9787-fcc1a4bc5465","Jul 28, 2025","2025-07-28T12:15:00.000Z","2025-07-28T21:10:00.000Z","08:55:00",""
"entry","","","0e34cb55-bb50-4580-b7c6-dfea78aff326","Jul 29, 2025","2025-07-29T12:00:00.000Z","2025-07-29T21:35:00.000Z","09:35:00",""
"entry","","","3df66fc6-3af2-49b4-aeba-3109f60a4345","Jul 30, 2025","2025-07-30T12:15:00.000Z","2025-07-30T20:00:00.000Z","07:45:00","Parcel run"
"entry","","","6d66361d-f632-4c96-8b2b-f575ccb78278","Jul 31, 2025","2025-07-31T12:00:00.000Z","2025-07-31T20:45:00.000Z","08:45:00",""
"entry","","","17c840ab-e11c-46b8-9277-e3369f03b64d","Aug 1, 2025","2025-08-01T12:00:00.000Z","2025-08-01T21:05:00.000Z","09:05:00",""
"entry","","","43563a42-c2e3-40f4-838d-bc50d6813d1e","Aug 2, 2025","2025-08-02T13:15:00.000Z","2025-08-02T20:50:00.000Z","07:35:00",""
"entry","","","a459591b-7715-4a6f-a326-d705f0269f22","Aug 4, 2025","2025-08-04T12:15:00.000Z","2025-08-04T21:00:00.000Z","08:45:00",""
"entry","","","c5491cdf-70b3-4ae7-9ee0-825b7739d898","Aug 5, 2025","2025-08-05T12:00:00.000Z","2025-08-05T20:05:00.000Z","08:05:00",""
"entry","","","1476c037-08fe-4bc0-aa9c-7c4548eb1a4c","Aug 6, 2025","2025-08-06T13:00:00.000Z","2025-08-06T20:35:00.000Z","07:35:00",""
"entry","","","5d42978a-e152-406c-bd56-74a3980fdc3d","Aug 7, 2025","2025-08-07T12:15:00.000Z","2025-08-07T19:45:00.000Z","07:30:00",""
"entry","","","e89f2a09-97e7-44b9-a69f-f682726c4112","Aug 8, 2025","2025-08-08T12:00:00.000Z","2025-08-08T19:35:00.000Z","07:35:00",""
"entry","","","d6cce6b6-ff83-40b0-b662-86f7d1e4df3e","Aug 10, 2025","2025-08-10T11:00:00.000Z","2025-08-10T18:00:00.000Z","07:00:00",""
"entry","","","76b41844-3be0-4d73-92b3-ee21c3d3097b","Aug 11, 2025","2025-08-11T12:00:00.000Z","2025-08-11T20:05:00.000Z","08:05:00",""
"entry","","","9faeaa09-6846-4531-b2a9-dce10b5c0b91","Aug 12, 2025","2025-08-12T12:00:00.000Z","2025-08-12T21:05:00.000Z","09:05:00",""
"entry","","","795e16a1-17a9-4665-aa57-3ca23c4c21c9","Aug 13, 2025","2025-08-13T12:15:00.000Z","2025-08-13T20:30:00.000Z","08:15:00",""
"entry","","","a9a8affd-bce3-4ce6-a2b6-527c9136a144","Aug 14, 2025","2025-08-14T12:30:00.000Z","2025-08-14T22:50:00.000Z","10:20:00",""
"entry","","","1f7fbf5b-d8ff-4417-a5c4-19fe105ecd52","Aug 15, 2025","2025-08-15T12:30:00.000Z","2025-08-15T21:30:00.000Z","09:00:00",""
"entry","","","8ecf0d88-208a-4d35-90b0-661b5394bc1c","Aug 16, 2025","2025-08-16T12:00:00.000Z","2025-08-16T20:10:00.000Z","08:10:00",""
"entry","","","c5868564-65df-4583-b60d-fb622e10ec36","Aug 18, 2025","2025-08-18T12:00:00.000Z","2025-08-18T20:05:00.000Z","08:05:00",""
"entry","","","0abc5957-d45b-4e84-b295-5c26902b86a4","Aug 19, 2025","2025-08-19T12:00:00.000Z","2025-08-19T20:55:00.000Z","08:55:00",""
"entry","","","6ad5fdc9-4165-49dc-a64e-7fc21a881d77","Aug 20, 2025","2025-08-20T12:00:00.000Z","2025-08-20T19:35:00.000Z","07:35:00",""
"entry","","","f4fbb82b-da31-4621-b568-e009025e6fc7","Aug 21, 2025","2025-08-21T13:30:00.000Z","2025-08-21T21:15:00.000Z","07:45:00",""
"entry","","","b1318df8-0d3d-450c-a83b-1d568efd9537","Aug 22, 2025","2025-08-22T12:15:00.000Z","2025-08-22T20:30:00.000Z","08:15:00",""
"entry","","","0f2aeab8-fce0-4c0f-9ed8-aad98de97e71","Aug 23, 2025","2025-08-23T12:15:00.000Z","2025-08-23T20:30:00.000Z","08:15:00",""
"entry","","","45cadc35-3f26-409a-97e1-b838c57de718","Aug 25, 2025","2025-08-25T11:30:00.000Z","2025-08-25T19:15:00.000Z","07:45:00",""
"entry","","","c930a158-55ee-4683-905b-3b10d40381cb","Aug 26, 2025","2025-08-26T12:00:00.000Z","2025-08-26T19:50:00.000Z","07:50:00",""
"entry","","","a80d2d85-91df-4278-88c7-b62655aae785","Aug 27, 2025","2025-08-27T13:00:00.000Z","2025-08-27T20:35:00.000Z","07:35:00",""
"entry","","","c4eb44ad-e3e5-4e85-983d-cad8626c62e3","Aug 28, 2025","2025-08-28T12:00:00.000Z","2025-08-28T20:45:00.000Z","08:45:00",""
"entry","","","726ede3f-d454-4ee3-b469-cfa9ffa38f7d","Aug 29, 2025","2025-08-29T12:00:00.000Z","2025-08-29T20:30:00.000Z","08:30:00",""
"entry","","","bc5f7399-4d69-46cc-854d-0850e72563a6","Aug 30, 2025","2025-08-30T12:15:00.000Z","2025-08-30T20:15:00.000Z","08:00:00",""
"entry","","","4944955c-555b-4f39-80de-f5f1bcc84d05","Sep 1, 2025","2025-09-01T12:00:00.000Z","2025-09-01T19:55:00.000Z","07:55:00",""
"entry","","","1fb5d319-ab4f-4c82-a3d9-1bd476fa8c89","Sep 2, 2025","2025-09-02T12:00:00.000Z","2025-09-02T19:50:00.000Z","07:50:00",""
"entry","","","9d539547-f23a-41eb-b001-202787f315c2","Sep 3, 2025","2025-09-03T13:30:00.000Z","2025-09-03T21:30:00.000Z","08:00:00",""
"entry","","","267a075c-63ae-4765-8981-2ed525fe5f8f","Sep 5, 2025","2025-09-05T12:30:00.000Z","2025-09-05T20:40:00.000Z","08:10:00",""
"entry","","","31697f1e-ea78-41d3-a241-eb2e790cf674","Sep 6, 2025","2025-09-06T13:00:00.000Z","2025-09-06T21:00:00.000Z","08:00:00",""
"entry","","","281f8b37-035d-4f7b-8cf6-1f29c783eb4d","Sep 8, 2025","2025-09-08T13:30:00.000Z","2025-09-08T21:30:00.000Z","08:00:00",""
"entry","","","ec44e513-ea69-45e3-9a5a-5b9d8fc8db21","Sep 9, 2025","2025-09-09T13:00:00.000Z","2025-09-09T22:45:00.000Z","09:45:00",""
"entry","","","eb6a110e-c05d-4a0b-9db5-1f2be98c15a6","Sep 10, 2025","2025-09-10T12:00:00.000Z","2025-09-10T20:00:00.000Z","08:00:00",""
"entry","","","b1ecf1e5-4967-4dc3-9a07-b8878964f761","Sep 11, 2025","2025-09-11T12:30:00.000Z","2025-09-11T20:05:00.000Z","07:35:00",""
"entry","","","486dd3ad-1603-4253-b4d9-9a1997917a3a","Sep 12, 2025","2025-09-12T12:30:00.000Z","2025-09-12T20:05:00.000Z","07:35:00",""
"entry","","","d10f9f14-f731-441f-8520-7c1ce6f9646e","Sep 13, 2025","2025-09-13T12:30:00.000Z","2025-09-13T20:45:00.000Z","08:15:00",""
"entry","","","c75033b2-4ef8-4349-85a1-4e4397783491","Sep 15, 2025","2025-09-15T13:00:00.000Z","2025-09-15T21:35:00.000Z","08:35:00",""
"entry","","","b9f8d65f-79a0-4cf0-8535-a6cd74ca13d1","Sep 16, 2025","2025-09-16T12:00:00.000Z","2025-09-16T19:40:00.000Z","07:40:00",""
"entry","","","5f7300f0-df93-475e-89bd-6201b2cb17e4","Sep 17, 2025","2025-09-17T12:15:00.000Z","2025-09-17T20:05:00.000Z","07:50:00",""
"entry","","","e2b2fd2e-af19-43d7-80e7-ad88c2f55a33","Sep 18, 2025","2025-09-18T12:30:00.000Z","2025-09-18T20:40:00.000Z","08:10:00","Express delivery"
"entry","","","493d5ce0-558e-4811-8b5d-40873110c2a5","Sep 19, 2025","2025-09-19T12:30:00.000Z","2025-09-19T21:25:00.000Z","08:55:00",""
"entry","","","d197e994-c461-43fe-a7f2-21a25a0858f3","Sep 20, 2025","2025-09-20T12:00:00.000Z","2025-09-20T19:45:00.000Z","07:45:00",""
"entry","","","1e9d7def-0e0d-4906-925d-20533f07c051","Sep 22, 2025","2025-09-22T12:00:00.000Z","2025-09-22T19:50:00.000Z","07:50:00",""
"entry","","","0bdbbbf1-b168-46c0-a2c7-95f49a050185","Sep 23, 2025","2025-09-23T12:15:00.000Z","2025-09-23T20:20:00.000Z","08:05:00",""
"entry","","","a232df0f-b74f-444d-8534-efc9901e93ea","Sep 24, 2025","2025-09-24T13:30:00.000Z","2025-09-24T21:00:00.000Z","07:30:00",""
"entry","","","7bbb00c3-f7b0-4ddf-9b7b-07642532f9c7","Sep 25, 2025","2025-09-25T12:00:00.000Z","2025-09-25T20:05:00.000Z","08:05:00",""
"entry","","","2ab5c448-e077-4563-bede-4c302d7369ab","Sep 26, 2025","2025-09-26T13:00:00.000Z","2025-09-26T21:55:00.000Z","08:55:00",""
"entry","","","d74cb705-0114-478a-95f1-faa742aa1ed9","Sep 27, 2025","2025-09-27T12:00:00.000Z","2025-09-27T19:30:00.000Z","07:30:00",""
"entry","","","cc1d7870-5c48-4116-901a-f445ce27ee01","Sep 29, 2025","2025-09-29T12:00:00.000Z","2025-09-29T20:15:00.000Z","08:15:00",""
"entry","","","efbe1233-db0a-4ef2-8a2e-b963a08a895d","Sep 30, 2025","2025-09-30T12:00:00.000Z","2025-09-30T19:45:00.000Z","07:45:00",""
"entry","","","cff3cc94-170b-4929-b37d-04a844642da7","Oct 1, 2025","2025-10-01T11:30:00.000Z","2025-10-01T20:20:00.000Z","08:50:00",""
"entry","","","18803be0-5430-41a9-a9f0-9111e7d2ddd9","Oct 2, 2025","2025-10-02T12:30:00.000Z","2025-10-02T20:05:00.000Z","07:35:00",""
"entry","","","968a1cec-4318-471a-bd99-d831edbf402e","Oct 3, 2025","2025-10-03T12:00:00.000Z","2025-10-03T21:15:00.000Z","09:15:00",""
"entry","","","d1ef5341-49c2-495e-9c07-a069457316bd","Oct 4, 2025","2025-10-04T12:15:00.000Z","2025-10-04T20:25:00.000Z","08:10:00",""
"entry","","","3524a5ca-d99c-4bec-b524-ced272cf77e2","Oct 6, 2025","2025-10-06T12:00:00.000Z","2025-10-06T20:00:00.000Z","08:00:00",""
"entry","","","8f502aca-1c0d-4fed-ae3a-d7b477cf4ac6","Oct 7, 2025","2025-10-07T12:15:00.000Z","2025-10-07T20:55:00.000Z","08:40:00",""
"entry","","","a7153b3e-f6d2-40e0-9275-359600cdb47c","Oct 8, 2025","2025-10-08T12:00:00.000Z","2025-10-08T21:05:00.000Z","09:05:00",""
"entry","","","c45f3e74-303d-476f-ac21-925514888a5d","Oct 10, 2025","2025-10-10T13:00:00.000Z","2025-10-10T22:50:00.000Z","09:50:00","Training new CCA"
"entry","","","9c1025d1-e06e-4220-99ba-38e58d04db86","Oct 11, 2025","2025-10-11T12:00:00.000Z","2025-10-11T19:55:00.000Z","07:55:00",""
"entry","","","22bbb148-c11e-4835-8488-38c1f6dcc724","Oct 13, 2025","2025-10-13T12:30:00.000Z","2025-10-13T23:00:00.000Z","10:30:00",""
"entry","","","a0309f41-565c-43e4-9813-41bf155172cc","Oct 14, 2025","2025-10-14T13:30:00.000Z","2025-10-14T21:10:00.000Z","07:40:00",""
"entry","","","cdd70c36-e024-476f-8c5b-0bcf1a7f9a9a","Oct 15, 2025","2025-10-15T12:00:00.000Z","2025-10-15T20:15:00.000Z","08:15:00",""
"entry","","","6d879b45-fc29-4d50-9857-cfbd1cb95789","Oct 16, 2025","2025-10-16T12:30:00.000Z","2025-10-16T20:05:00.000Z","07:35:00",""
"entry","","","d9da3cc8-30bf-4506-a25e-2ee646d12178","Oct 17, 2025","2025-10-17T12:15:00.000Z","2025-10-17T20:15:00.000Z","08:00:00",""
"entry","","","35bc111a-90bd-47b0-a43b-1b44399db0b3","Oct 18, 2025","2025-10-18T12:00:00.000Z","2025-10-18T19:55:00.000Z","07:55:00",""
"entry","","","09da1dea-24e2-4a6f-8f26-16dc299823f7","Oct 21, 2025","2025-10-21T12:00:00.000Z","2025-10-21T20:05:00.000Z","08:05:00","Heavy parcels today"
"entry","","","777246d1-4433-4437-b471-92c814f20c84","Oct 22, 2025","2025-10-22T12:00:00.000Z","2025-10-22T22:45:00.000Z","10:45:00",""
"entry","","","970ce8ae-c951-4f20-8c74-763734d8ee3f","Oct 23, 2025","2025-10-23T12:15:00.000Z","2025-10-23T22:05:00.000Z","09:50:00","Assisted on route 12"
"entry","","","ac59a339-b4ed-4051-9619-eabf93bb7f08","Oct 24, 2025","2025-10-24T12:00:00.000Z","2025-10-24T21:45:00.000Z","09:45:00",""
"entry","","","0562b343-db2d-445d-81c2-ff6c937aeddd","Oct 25, 2025","2025-10-25T13:30:00.000Z","2025-10-25T23:15:00.000Z","09:45:00",""
"entry","","","18507330-8c00-4ffb-a721-4598ff815b73","Oct 27, 2025","2025-10-27T12:30:00.000Z","2025-10-27T20:25:00.000Z","07:55:00",""
"entry","","","f7a6e691-3604-4099-a9f0-9bb4c54fb437","Oct 28, 2025","2025-10-28T12:00:00.000Z","2025-10-28T21:30:00.000Z","09:30:00",""
"entry","","","0cfa75a0-2dab-4d83-8bcc-dff197fedb1a","Oct 29, 2025","2025-10-29T12:00:00.000Z","2025-10-29T20:50:00.000Z","08:50:00",""
"entry","","","a45501ff-2b0c-4477-aba5-467ea5e53f76","Oct 30, 2025","2025-10-30T12:30:00.000Z","2025-10-30T20:15:00.000Z","07:45:00",""
"entry","","","c9e9d31c-4323-47e4-b6c0-2304f3dc2c0c","Oct 31, 2025","2025-10-31T12:15:00.000Z","2025-10-31T21:45:00.000Z","09:30:00",""
